investor,investee,mount,pre_investor,pre_investee,pre_mount,sentence
0,0,0,0,0,0,图片版权
0,0,0,0,0,0,MICHAELSEELEY/FLICKRUNDERACCBY2.0LICENSE
1,1,1,1,0,0,软银愿景基金SoftBankVisionFund再度来袭，这一次，该基金投资了提供按需遛狗服务的初创公司Wag，金额为3亿美元
0,1,0,0,0,0,与此同时，Wag还任命身份信息保护公司LifeLock的HilarySchneider担任公司的新一任CEO
0,1,0,1,0,0,据TheInformation上周报道，Wag去年与包括NEA和凯鹏华盈KleinerPerkins在内的多家投资方谈判过
1,0,1,0,0,0,软银也对投资感兴趣，但有说法是其不希望投资金额低于3亿美元
0,1,0,0,0,0,Wag成立于2015年，提供按需遛狗服务，该公司最初在洛杉矶和纽约开展业务，目前已经拓展至全美100多个市场
1,0,0,0,0,0,去年，软银为VisionFund筹集了1000亿美元资金，并进行了44轮融资，总额达307亿美元
0,0,0,0,0,0,这些钱的一部分流向了WeWork、滴滴出行、Grab和Uber，还有最近融资的建筑创业公司Katerra
0,1,0,0,0,0,Wag此前获得了来自BatteryVentures、GeneralCatalyst、SherpaCapital、FreestyleCapital及其它投资机构的6800万美元融资
,,,,,,;;;;;;;;;;
0,0,0,0,0,0,适用于工业或消费类各类互联物联网设备
0,0,0,0,0,0,据外媒消息，鸵鸟创投媒体微信
1,1,1,1,1,1,wechuangye了解到，总部位于韩国Pangyo的基于物联网硬件设备的安全解决方案提供商SecurityPlatform宣布获得了一笔278万美元的种子轮融资，投资方包括软银集团旗下韩国风投SoftBankVenturesKorea和PremierePartners
0,0,0,0,0,0,鸵鸟创投媒体微信
0,1,0,0,1,0,wechuangye还了解到，SecurityPlatform公司已经开发了一款保护物联设备安全的产品，该公司透露，由于物联网技术的独特性，导致普通的安全产品无法提供高效的安全性保障
0,1,0,0,0,0,SecurityPlatform公司开发了一个Axio-OS操作系统，可以灵活应对各种威胁，它从一个独立的服务器验证设备的哈希加密信息，检查数据完整性是否受到破坏
0,0,0,0,0,0,这些软件组件整合在一起还具有防克隆和防伪功能，并能够处理设备验证、消息签名和只使用正确签名代码的安全更新
0,0,0,0,0,0, 此前，知名半导体芯片供应商意法半导体已经与该公司达成了战略合作伙伴关系，致力于研发软硬件集成的智能互联设备，利用嵌入式安全软件技术能够让轻便的物联网设备集成强大的安全保护功能
,,,,,,;;;;;;;;;;
1,1,1,1,1,1,移动端优先的人工智能保险公司Lemonade宣布获1.2亿美元C轮融资，领投方为日本电信巨头软银集团，参投方包括谷歌风投、红杉资本以及Allianz等著名现有投资人
0,0,0,0,0,0,这家公司于2015年成立于纽约，它是一家完全获得授权的保险公司，能为自己的保单承保，这一点和其他保险科技领域的公司不一样
0,1,0,0,1,0,Lemonade专注于家财险，它尝试通过简化公司结构，加快申请流程等方式，以求在同行中脱颖而出
0,0,0,0,0,0,另外，这家公司还将一些资金捐给了非盈利机构，以用于公益事业
0,0,0,0,0,0,用户首先要通过应用选择一个自己关心的方面，那些相同选择的人会进入一个虚拟组别
0,0,0,0,0,0,每个组别所带来的收益都会被用于相同组别里个人的索赔
0,1,0,0,1,0,Lemonade会从每个会员那里抽取一定的费用
0,0,0,0,0,0,对于房屋拥有者，保单的起始价格为每月25每月，房屋租赁者每月的保单为5每月
0,0,0,0,0,0,这个过程都对手机端进行过优化，这可以算是当下的一个卖点
0,1,0,0,1,0,Lemonade另一个比较值得注意的地方就是它的聊天机器人，它能让公司和客户之间的交流实现自动化——这种趋势在商业领域也越来越普及
0,1,0,0,1,0,之前，Lemonade已经获得了6000万美元融资
0,0,1,0,0,0,而今天它又获得了1.2亿美元融资，这家公司计划借此将自己的服务推广到全球
0,0,0,0,0,0,今年九月，它正式在纽约推出了服务
0,0,0,0,0,0,自从在美国问世以来，它的服务已经普及到了包括加利福尼亚在内的25个州
0,0,0,0,0,0,它准备在2018年进军全球
0,0,0,0,0,0,如今我们所熟知的保险品牌大多来自几个世纪前
0,0,0,0,0,0,但保险行业最好要获得人工智能和行为经济学的支持，因此我们也认为，那些在数字端从零开始构建的公司，在未来几十年里，会具备结构上的优势
0,1,0,0,1,0,Lemonade的首席执行官DanielSchreiber说道
,,,,,,;;;;;;;;;;
0,1,0,0,1,0,Compass是一家来自纽约市的科技初创企业，旨在帮助用户更加容易地找到住处，并且试图颠覆房地产市场
0,0,1,0,0,0,近日，该公司宣布已经完成新一轮4.5亿美元的融资，公司估值达到22亿美元
1,0,0,1,0,0,新一轮融资，来自日本软银股份有限公司最新成立的规模1000亿美元的愿景科技基金VisionFund
0,0,0,0,0,0,根据这家初创企业的介绍，接下来将会利用新一笔资金来拓展市场，不再局限于现有的11个业务地区，计划将自家平台普及到更多城市中去
0,1,0,0,1,0,Compass创始人OriAllon在一项声明中表示
1,0,0,0,0,0,有了软银愿景基金的支持，我们将能够快速实现自己的业务扩张计划，在美国各大城市中，与业内顶级代理商及其客户达成合作
0,0,0,0,0,0,就在上个星期，我们与伊利诺伊州的顶级代理团队达成合作，顺利在芝加哥上线
0,0,0,0,0,0,目前，我们正在与美国其他州和城市的优质代理团队沟通，希望能与他们达成合作
0,1,0,0,0,0,到目前为止，Compass共计拿到了7.75亿美元的融资，身价超过20亿美元
1,0,0,0,0,0,现在有了软银的资金支持，这家成立五年的公司定将获得进一步发展，成为纽约市内最具价值的科技初创企业之一
0,1,0,0,1,0,虽然Compass仍然是雇用传统意义上的经纪人，但其主要卖点并不在此，而是对数据的收集和利用
0,0,0,0,0,0,它在充分利用数据的同时，还为交易双方提供使用流畅的手机应用程序，以期提高房地产业务的运作效率
1,0,0,0,0,0,来自软银的JustinWilson在一项声明中表示
0,0,0,0,0,0,房地产是一个规模较大的资产类别，不过一直以来，都比较缺乏科技支持
0,0,0,0,0,0,不仅零碎分化，而且效率低下
0,1,0,0,1,0,但Compass能够打造一个与众不同的端对端科技平台，将各种各样的数据流集中到一起，通过完整顺畅的操作流程，为代理商和买房者提供支持和服务，不再停留在最开始的房产资源搜寻阶段
0,1,0,0,1,0,借助颠覆性的创新技术以及独一无二的数据优势，Compass未来必将收获巨大进步
0,1,0,0,0,0,在这样一个交易总量达到数万亿美元的市场中，Compass一定能够凭借自己的努力脱颖而出
,,,,,,;;;;;;;;;;
0,0,0,0,0,0,全新的演唱会经营模式
0,0,0,0,0,0,据外媒消息，鸵鸟创投媒体微信
1,1,1,1,1,1,wechuangye了解到，总部位于韩国首尔的演唱会音乐众包平台MyMusicTaste宣布获得了一笔2230万美元的C轮融资，领投方为KTBNetwork，参投方包括三星风投、Formation8，StonebridgeCapital，软银风投韩国，GoldenGateVentures，BokwangInvestment和YellowDog
0,0,0,0,0,0,截至目前，该公司的融资总金额已经达到了3360万美元
0,0,0,0,0,0,鸵鸟创投媒体微信
0,1,0,0,1,0,wechuangye还了解到，做为一个音乐和现场活动的众包平台，MyMusicTaste将歌迷、艺人和主办方聚到一起，在全世界支持和组织演唱会
0,0,0,0,0,0,让歌迷行动起来，并且让他们最喜爱的艺人听到他们的声音，并协助主办方和艺人企划巡演流程
0,1,0,0,1,0,MyMusicTaste公司主要通过数据挖掘分析，并且对粉丝进行深度调研，确定一场音乐会可能参加的潜在观众数量
0,0,0,0,0,0,该公司的调研问题十分详细，涉及到空闲时间，购票能力，社交营销等多方面条件，但问题关键有三点，即When，Where和HowMuch
0,0,0,0,0,0,一旦数据确定之后，他们便会直接和演唱会的主办方及艺人接洽，利用数据分析结果要求艺人到指定城市举办演唱会
0,0,0,0,1,0,事实上，正是将歌迷数据分析和较强的策展能力团队完美整合在了一起，确保了演唱会这种高能耗活动只赚不赔
0,0,0,0,0,0,目前，该公司已经举办了超过130场活动，并且还和KanyeWest、CalvinHarris、Maroon5、EXO等国际巨星进行了合作
,,,,,,;;;;;;;;;;
0,0,0,0,0,0,编者按
0,0,0,0,0,0,用可靠的医疗信息吸引用户
0,0,0,0,0,0,据外媒消息，鸵鸟创投媒体微信
1,1,1,1,1,1,wechuangye了解到，总部位于印度尼西亚雅加达的高质量医疗信息内容门户网站Alodokter宣布获得了一笔700万美元的B轮融资，投资方为软银集团
0,0,0,0,1,0,去年该公司曾募集到一笔250万美元的A轮融资，截止目前的融资总金额已经达到了950万美元
0,0,0,0,0,0,鸵鸟创投媒体微信
0,1,0,0,1,0,wechuangye还了解到，Alodokter公司主要提供准确且高质量的医疗和健康知识内容，帮助用户更好地做出健康决策
0,0,0,0,0,0,该网站上提供了可信赖的信息，并且为用户社区提供支持，还帮助患者提供任何健康主题的深度医学参考文献材料
0,0,0,0,0,0,另一方面，用户还可以通过该平台与有资格认证的本地医生进行联系交互，寻求医生在线帮助
0,0,0,0,1,0,现阶段，该公司的主要盈利手段是广告，很多健康领域相关的商家都会在该网站上投放广告，其网站广告位也是他们的主要收入来源之一
0,0,0,0,0,0,据悉，得益于本次最新融资，该公司正计划将业务拓展到泰国等其他东南亚国家市场
,,,,,,;;;;;;;;;;
0,0,0,0,0,0,编者按
0,0,0,0,0,1,总计7300万美元B轮融资已全部完成
0,0,0,0,0,0,据外媒消息，鸵鸟创投媒体微信
0,0,1,1,1,1,wechuangye了解到，总部位于以色列首都特拉维夫-卡法萨巴的汽车雷达初创公司InnovizTechnologies宣布获得了一笔800万美元的B轮+融资，新晋投资方为三星旗下风投SamsungCatalyst和软银风投韩国
0,0,0,0,0,0,至此，该公司总计7300万美元的B轮融资已经全部完成，目前融资总金额已经达到了8200万美元
0,0,0,0,0,0,鸵鸟创投媒体微信
0,0,0,0,1,0,wechuangye还了解到，就在上个月，InnovizTechnologies刚刚获得了由耀途资本参投的6000万美元B轮融资
0,0,0,0,0,0,该公司研发了颠覆性的激光检测和测距技术LiDAR，其技术能够适应直射阳光、黑夜和不同天气条件等环境下的传感功能
0,0,0,0,0,0,此外，他们的解决方案体积更小、也更可靠耐用
0,0,0,0,1,0,目前，Innoviz公司推出的InnovizPro开发平台已经能够让汽车制造商、一级供应商和技术公司测试和研发LiDAR技术，并且其设备可以满足3-5级的无人驾驶，预计将会在2019年上市
,,,,,,;;;;;;;;;;
0,0,0,0,0,0,编者按
0,0,0,0,0,0,巨头加入的杂货电商行业的竞争势必会越来越激烈
0,0,0,0,0,0,据外媒消息，鸵鸟创投媒体微信
1,1,1,1,1,1,wechuangye了解到，就在阿里巴巴投资了杂货电商BigBasket一天之后，另外一家杂货电商竞争对手Grofers也宣布获得了一笔1500万美元的股权融资，投资方是其新加坡母公司GrofersInternational
0,0,0,1,0,0,该公司的其他投资方还包括老虎全球管理基金和软银集团等，截至目前，其融资总金额已经接近2亿美元
0,0,0,0,0,0,鸵鸟创投媒体微信
0,1,0,0,1,0,wechuangye还了解到，Grofers是一家超本地食品杂货速度服务提供商，利用其客户端，可以让消费者和各大实体零售店对接，在其平台上购买超过12多种商品，旗下商品范畴包括杂货、水果、蔬菜、化妆品、电子设备、烘焙食品和鲜花等
0,0,0,0,0,0,而且，所有业务都承诺在一个半小时之内送达
0,0,0,0,0,0,不少投资人认为，在未来几年内，杂货电商行业市场规模预计将突破数十亿美元
0,0,0,0,0,0,根据市场研究公司RedSeerConsultingPvt.Ltd.分析，今年杂货电商行业规模预计将达到10亿美元
0,0,0,0,0,0,去年，电商巨头亚马逊推出了线上杂货平台AmazonNow，阿里巴巴等电商巨头也开始加入到杂货电商领域，该行业的竞争势必会越来越激烈
,,,,,,;;;;;;;;;;
0,0,0,0,0,0,地图数据更及时，性价比更高
0,0,0,0,0,0,据外媒消息，鸵鸟创投媒体微信
1,1,1,1,1,1,wechuangye了解到，总部位于美国华盛顿的开源地图服务平台Mapbox宣布获得了一笔1.64亿美元的C轮融资，领投方为软银视野基金，参投方包括FoundryGroup，DFJGrowth，DBLPartners，以及ThriveCapital
0,0,0,0,0,0,据悉，本轮融资后，该公司的融资总金额大约为2.28亿美元，估值预计在4-5亿美元之间
0,0,0,0,0,0,鸵鸟创投媒体微信
0,1,0,0,1,0,wechuangye还了解到，Mapbox公司起初是一个和OpenStreetMaps合作的地图开源项目，通过开放地图矢量数据和OpenStreetMaps.org平台，他们的数据更新更加及时，地图覆盖范围也更加广泛，服务性价比也更高，而这恰恰是那些使用专有技术和内部数据的谷歌和苹果等大公司的短板
0,1,0,0,1,0,特别是在谷歌对地图应用程序接口尝试收费之后，为Mapbox公司的地图服务业务发展带来了巨大的机遇
0,1,0,0,1,0,现阶段，Mapbox公司以及与Airbnb，Instacart，以及万事达卡等公司合作构建地图，为这些企业的内部服务提供地图支持
0,1,0,0,1,0,据该公司表示，目前全球有大约3亿人使用基于Mapbox地图支持的各种服务，覆盖到电商、零售、新闻、旅游及交通出行等多个行业
,,,,,,;;;;;;;;;;
0,0,1,0,0,0,估值比此前传言少了10亿美元
0,0,0,1,0,0,据外媒消息，鸵鸟创投媒体微信
1,1,1,1,0,1,wechuangye了解到，在经历了一系列传言之后，总部位于美国弗罗里达州的体育电商公司Fanatics已经确认了获得软银集团10亿美元私募股权融资，本轮融资的公司估值为35亿美元
0,0,0,0,0,0,鸵鸟创投媒体微信
1,1,1,0,0,0,wechuangye还了解到，此前多家媒体传言称本轮融资的公司估值会达到45亿美元，但经确认，最终估值少了10亿美元，软银集团也因此可能获得Fanatics公司更多股权
